TRADE_DATE,510300,512890,513500,513100,588000,518880,511010
2022-03-09,3.880000,0.796000,1.250000,0.862000,1.184000,4.061000,123.310000
2022-03-10,3.940000,0.804000,1.273000,0.884000,1.201000,3.931000,123.362000
2022-03-11,3.968000,0.806000,1.272000,0.879000,1.212000,3.937000,123.589000
2022-03-14,3.828000,0.792000,1.269000,0.868000,1.174000,3.917000,123.950000
2022-03-15,3.629000,0.747000,1.252000,0.851000,1.142000,3.832000,123.484000
2022-03-16,3.802000,0.763000,1.285000,0.883000,1.172000,3.796000,123.420000
2022-03-17,3.886000,0.773000,1.310000,0.910000,1.189000,3.845000,123.444000
2022-03-18,3.914000,0.796000,1.319000,0.910000,1.190000,3.851000,123.615000
2022-03-21,3.908000,0.792000,1.338000,0.930000,1.200000,3.841000,123.565000
2022-03-22,3.904000,0.804000,1.339000,0.932000,1.181000,3.866000,123.420000
2022-03-23,3.929000,0.805000,1.361000,0.955000,1.191000,3.835000,123.461000
